Keywords,Date and Time,Source,Event ID,Task Category,
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4738,User Account Management,"A user account was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		WIN10-1\Administrator
	Account Name:		Administrator
	Account Domain:		DESKTOP-5877OOS

Changed Attributes:
	SAM Account Name:	Administrator
	Display Name:		<value not set>
	User Principal Name:	-
	Home Directory:		<value not set>
	Home Drive:		<value not set>
	Script Path:		<value not set>
	Profile Path:		<value not set>
	User Workstations:	<value not set>
	Password Last Set:	<never>
	Account Expires:		<never>
	Primary Group ID:	513
	AllowedToDelegateTo:	-
	Old UAC Value:		0x211
	New UAC Value:		0x211
	User Account Control:	-
	User Parameters:	<value not set>
	SID History:		-
	Logon Hours:		All

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4738,User Account Management,"A user account was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		WIN10-1\Guest
	Account Name:		Guest
	Account Domain:		DESKTOP-5877OOS

Changed Attributes:
	SAM Account Name:	Guest
	Display Name:		<value not set>
	User Principal Name:	-
	Home Directory:		<value not set>
	Home Drive:		<value not set>
	Script Path:		<value not set>
	Profile Path:		<value not set>
	User Workstations:	<value not set>
	Password Last Set:	<never>
	Account Expires:		<never>
	Primary Group ID:	513
	AllowedToDelegateTo:	-
	Old UAC Value:		0x215
	New UAC Value:		0x215
	User Account Control:	-
	User Parameters:	<value not set>
	SID History:		-
	Logon Hours:		All

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4738,User Account Management,"A user account was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		WIN10-1\Guest
	Account Name:		Guest
	Account Domain:		DESKTOP-5877OOS

Changed Attributes:
	SAM Account Name:	Guest
	Display Name:		<value not set>
	User Principal Name:	-
	Home Directory:		<value not set>
	Home Drive:		<value not set>
	Script Path:		<value not set>
	Profile Path:		<value not set>
	User Workstations:	<value not set>
	Password Last Set:	<never>
	Account Expires:		<never>
	Primary Group ID:	513
	AllowedToDelegateTo:	-
	Old UAC Value:		0x215
	New UAC Value:		0x215
	User Account Control:	-
	User Parameters:	<value not set>
	SID History:		-
	Logon Hours:		All

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4738,User Account Management,"A user account was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		WIN10-1\DefaultAccount
	Account Name:		DefaultAccount
	Account Domain:		DESKTOP-5877OOS

Changed Attributes:
	SAM Account Name:	DefaultAccount
	Display Name:		<value not set>
	User Principal Name:	-
	Home Directory:		<value not set>
	Home Drive:		<value not set>
	Script Path:		<value not set>
	Profile Path:		<value not set>
	User Workstations:	<value not set>
	Password Last Set:	<never>
	Account Expires:		<never>
	Primary Group ID:	513
	AllowedToDelegateTo:	-
	Old UAC Value:		0x215
	New UAC Value:		0x215
	User Account Control:	-
	User Parameters:	<value not set>
	SID History:		-
	Logon Hours:		All

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4738,User Account Management,"A user account was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		WIN10-1\DefaultAccount
	Account Name:		DefaultAccount
	Account Domain:		DESKTOP-5877OOS

Changed Attributes:
	SAM Account Name:	DefaultAccount
	Display Name:		<value not set>
	User Principal Name:	-
	Home Directory:		<value not set>
	Home Drive:		<value not set>
	Script Path:		<value not set>
	Profile Path:		<value not set>
	User Workstations:	<value not set>
	Password Last Set:	<never>
	Account Expires:		<never>
	Primary Group ID:	513
	AllowedToDelegateTo:	-
	Old UAC Value:		0x215
	New UAC Value:		0x215
	User Account Control:	-
	User Parameters:	<value not set>
	SID History:		-
	Logon Hours:		All

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4738,User Account Management,"A user account was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		WIN10-1\WDAGUtilityAccount
	Account Name:		WDAGUtilityAccount
	Account Domain:		DESKTOP-5877OOS

Changed Attributes:
	SAM Account Name:	WDAGUtilityAccount
	Display Name:		<value not set>
	User Principal Name:	-
	Home Directory:		<value not set>
	Home Drive:		<value not set>
	Script Path:		<value not set>
	Profile Path:		<value not set>
	User Workstations:	<value not set>
	Password Last Set:	10/22/2025 3:14:18 PM
	Account Expires:		<never>
	Primary Group ID:	513
	AllowedToDelegateTo:	-
	Old UAC Value:		0x11
	New UAC Value:		0x11
	User Account Control:	-
	User Parameters:	<value not set>
	SID History:		-
	Logon Hours:		All

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4738,User Account Management,"A user account was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		WIN10-1\WDAGUtilityAccount
	Account Name:		WDAGUtilityAccount
	Account Domain:		DESKTOP-5877OOS

Changed Attributes:
	SAM Account Name:	WDAGUtilityAccount
	Display Name:		<value not set>
	User Principal Name:	-
	Home Directory:		<value not set>
	Home Drive:		<value not set>
	Script Path:		<value not set>
	Profile Path:		<value not set>
	User Workstations:	<value not set>
	Password Last Set:	10/22/2025 3:14:18 PM
	Account Expires:		<never>
	Primary Group ID:	513
	AllowedToDelegateTo:	-
	Old UAC Value:		0x11
	New UAC Value:		0x11
	User Account Control:	-
	User Parameters:	<value not set>
	SID History:		-
	Logon Hours:		All

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4737,Security Group Management,"A security-enabled global group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		WIN10-1\None
	Group Name:		None
	Group Domain:		DESKTOP-5877OOS

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		WIN10-1\None
	Account Domain:		DESKTOP-5877OOS
	Old Account Name:	None
	New Account Name:	None

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:06 pm,Microsoft-Windows-Security-Auditing,4737,Security Group Management,"A security-enabled global group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		WIN10-1\None
	Group Name:		None
	Group Domain:		DESKTOP-5877OOS

Changed Attributes:
	SAM Account Name:	None
	SID History:		-

Additional Information:
	Privileges:		-"
Audit Success,22/10/2025 3:17:07 pm,Microsoft-Windows-Security-Auditing,4624,Logon,"An account was successfully logged on.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		SYSTEM
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x280
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
Audit Success,22/10/2025 3:17:07 pm,Microsoft-Windows-Security-Auditing,4672,Special Logon,"Special privileges assigned to new logon.

Subject:
	Security ID:		SYSTEM
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege"
Audit Success,22/10/2025 3:17:07 pm,Microsoft-Windows-Security-Auditing,5058,Other System Events,"Key file operation.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:		60
	Process Creation Time:	‎2025‎-‎10‎-‎22T22:17:00.103901800Z

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	RSA
	Key Name:	09337e3d-15e0-920d-f97c-2983c7d24f4f
	Key Type:	User key.

Key File Operation Information:
	File Path:	C:\ProgramData\Microsoft\Crypto\SystemKeys\21c4b68eb238a4707690462d0d886587_1396b1ac-c86b-40a2-8176-0fd59be60c79
	Operation:	Write persisted key to file.
	Return Code:	0x0"
Audit Success,22/10/2025 3:17:07 pm,Microsoft-Windows-Security-Auditing,5061,System Integrity,"Cryptographic operation.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	RSA
	Key Name:	09337e3d-15e0-920d-f97c-2983c7d24f4f
	Key Type:	User key.

Cryptographic Operation:
	Operation:	Create Key.
	Return Code:	0x0"
Audit Success,22/10/2025 3:17:08 pm,Microsoft-Windows-Security-Auditing,5058,Other System Events,"Key file operation.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:		60
	Process Creation Time:	‎2025‎-‎10‎-‎22T22:17:00.103901800Z

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	UNKNOWN
	Key Name:	09337e3d-15e0-920d-f97c-2983c7d24f4f
	Key Type:	User key.

Key File Operation Information:
	File Path:	C:\ProgramData\Microsoft\Crypto\SystemKeys\21c4b68eb238a4707690462d0d886587_1396b1ac-c86b-40a2-8176-0fd59be60c79
	Operation:	Read persisted key from file.
	Return Code:	0x0"
Audit Success,22/10/2025 3:17:08 pm,Microsoft-Windows-Security-Auditing,5061,System Integrity,"Cryptographic operation.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	RSA
	Key Name:	09337e3d-15e0-920d-f97c-2983c7d24f4f
	Key Type:	User key.

Cryptographic Operation:
	Operation:	Open Key.
	Return Code:	0x0"
Audit Success,22/10/2025 3:17:08 pm,Microsoft-Windows-Security-Auditing,5059,Other System Events,"Key migration operation.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:		60
	Process Creation Time:	‎2025‎-‎10‎-‎22T22:17:00.103901800Z

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	RSA
	Key Name:	09337e3d-15e0-920d-f97c-2983c7d24f4f
	Key Type:	User key.

Additional Information:
	Operation:	Export of persistent cryptographic key.
	Return Code:	0x0"
Audit Success,22/10/2025 3:17:08 pm,Microsoft-Windows-Security-Auditing,4624,Logon,"An account was successfully logged on.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		SYSTEM
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x280
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
Audit Success,22/10/2025 3:17:08 pm,Microsoft-Windows-Security-Auditing,4672,Special Logon,"Special privileges assigned to new logon.

Subject:
	Security ID:		SYSTEM
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege"
Audit Success,22/10/2025 3:17:08 pm,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,22/10/2025 3:17:08 pm,Microsoft-Windows-Security-Auditing,4624,Logon,"An account was successfully logged on.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-V9E96E0LK6Q$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		SYSTEM
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x280
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
